4	1436934	5747739

5	1151810	5759051

4	1435386	5741546

4	1431488	5725955

4	1422723	5690893

4	1418447	5673788

4	1406321	5625285

4	1393511	5574045

4	1383196	5532784

4	1374168	5496673

4	1363945	5455783

4	1356912	5427648

4	1350350	5401402

4	1345774	5383099

4	1336759	5347036

4	1328469	5313876

4	1323539	5294156

4	1308323	5233294

4	1303352	5213408

4	1299971	5199885

4	1299380	5197523

4	1296780	5187120

4	1290502	5162011

4	1279672	5118689

5	1032402	5162011

4	1282454	5129817

5	1045458	5227291

5	1037388	5186944

5	1032957	5164786

5	1027516	5137582

5	1027225	5136127

5	1019817	5099089

5	1014050	5070254

5	1008408	5042044

5	1004450	5022254

5	993088	4965441

5	982099	4910499

5	973220	4866103

5	961226	4806134

5	959934	4799671

6	801022	4806134

5	959264	4796323

5	954237	4771185

6	799387	4796323

5	957684	4788421

6	810267	4861603

6	808282	4849693

7	703840	4926883

7	703840	4926883

7	696346	4874424

7	695185	4866299

7	686922	4808460

7	685523	4798667

7	684099	4788696

7	678476	4749336

7	675662	4729640

7	668299	4678099

7	662804	4639628

8	584762	4678099

7	665580	4659065

7	657382	4601677

7	657058	4599412

7	648235	4537645

7	646958	4528711

7	639437	4476059

7	633817	4436719

7	628755	4401289

8	554589	4436719

7	627125	4389877

7	624077	4368544

8	548734	4389877

7	617997	4325982

7	615472	4308308

7	607321	4251247

7	602162	4215140

7	594195	4159368

7	590301	4132110

7	586715	4107007

8	516513	4132110

7	586381	4104667

7	579081	4053572

8	521243	4169947

8	517925	4143403

8	512717	4101740

8	512535	4100285

8	505384	4043074

8	503415	4027324

8	502091	4016729

8	494844	3958758

8	492341	3938729

9	439862	3958758

8	493213	3945704

8	490771	3926169

8	485983	3887866

8	483491	3867930

8	478198	3825588

9	429770	3867930

8	479595	3836767

8	473386	3787089

8	465397	3723176

8	459817	3678543

8	457841	3662731

9	415980	3743823

9	415980	3743823

9	414972	3734754

9	413810	3724291

9	412627	3713644

9	412041	3708377

9	407555	3667999

9	403809	3634282

9	403698	3633289

9	402125	3619128

9	395388	3558500

9	392071	3528644

9	389342	3504086

9	386041	3474373

10	350408	3504086

9	384427	3459843

9	382032	3438295

9	380960	3428645

10	350357	3503575

10	350357	3503575

10	347095	3470957

10	346284	3462845

10	343621	3436210

11	314804	3462845

10	340812	3408123

11	320738	3528125

11	315718	3472898

11	312428	3436710

11	311478	3426267

12	291832	3501990

12	289892	3478707

12	284963	3419563

13	267592	3478707

13	267592	3478707

12	287965	3455586

12	287875	3454503

13	265814	3455586

13	265814	3455586

12	287030	3444369

12	286481	3437783

13	269973	3509649

13	269973	3509649

13	268987	3496841

14	250689	3509649

14	250689	3509649

14	250689	3509649

13	267223	3473906

13	264817	3442627

14	248136	3473906

13	265033	3445436

13	262266	3409470

13	261002	3393037

14	243533	3409470

14	243533	3409470

13	257324	3345217

14	248196	3474750

14	244495	3422941

14	240649	3369096

15	228196	3422941

15	228196	3422941

15	228196	3422941

14	242552	3395731

15	228196	3422941

14	242129	3389812

15	228196	3422941

14	241745	3384440

13	260288	3383752

14	246408	3449720

14	246408	3449720

14	243711	3411962

14	242918	3400863

15	227464	3411962

15	225669	3385045

15	222680	3340202

15	221055	3315829

15	217026	3255402

15	216462	3246942

16	203462	3255402

15	214085	3211286

16	203462	3255402

15	215656	3234849

15	214458	3216872

15	212851	3192772

15	212586	3188791

15	211284	3169267

15	207394	3110919

15	204595	3068928

15	204562	3068440

15	203768	3056526

15	202395	3035935

15	198449	2976746

16	189745	3035935

15	202215	3033227

15	201402	3021041

16	193656	3098507

16	193656	3098507

16	192566	3081057

16	188988	3023814

17	185078	3146337

17	182531	3103039

17	181631	3087737

17	179642	3053921

17	177461	3016853

18	173288	3119201

18	172371	3102687

18	171856	3093411

18	169774	3055943

18	168985	3041742

19	160839	3055943

19	160839	3055943

19	160839	3055943

19	160839	3055943

18	167087	3007577

18	166652	2999736

18	165481	2978661

19	157880	2999736

19	157880	2999736

19	157880	2999736

19	157880	2999736

19	156962	2982288

19	155550	2955456

19	153308	2912869

19	151806	2884319

19	150451	2858573

20	147479	2949599

20	147479	2949599

20	145242	2904854

20	143028	2860568

20	140773	2815470

20	140133	2802669

21	137178	2880750

21	137178	2880750

21	135216	2839552

21	132700	2786703

22	129070	2839552

22	129015	2838330

22	128269	2821934

23	123405	2838330

23	123405	2838330

23	123405	2838330

23	123405	2838330

23	123405	2838330

22	128885	2835486

22	127789	2811359

22	127217	2798785

22	125868	2769105

23	124524	2864065

23	122454	2816451

23	121275	2789332

23	120062	2761437

24	118942	2854612

24	117823	2827760

25	116795	2919892

25	116795	2919892

25	115448	2886216

25	114394	2859871

26	113519	2951496

26	113519	2951496

26	113519	2951496

26	113093	2940435

27	109314	2951496

27	109314	2951496

27	106920	2886862

27	105242	2841540

27	104522	2822120

27	104138	2811744

27	103416	2792250

27	103409	2792054

27	102390	2764556

28	99716	2792054

27	103390	2791540

27	101076	2729074

28	102029	2856820

28	102029	2856820

28	100833	2823349

29	100762	2922100

29	99342	2880935

30	99579	2987380

30	99057	2971710

30	98719	2961596

30	98392	2951765

30	97791	2933741

31	95218	2951765

30	97447	2923435

30	97421	2922641

31	94304	2923435

31	93389	2895062

32	93397	2988715

32	92650	2964822

33	90567	2988715

33	90567	2988715

33	90567	2988715

32	91993	2943777

33	92545	3053995

33	92545	3053995

33	91775	3028607

34	89823	3053995

33	91772	3028492

33	91574	3021967

33	91574	3021963

33	91276	3012114

33	91006	3003199

33	90685	2992612

34	88329	3003199

34	88329	3003199

34	88329	3003199

34	88329	3003199

34	88329	3003199

34	88329	3003199

34	88329	3003199

34	88329	3003199

34	88329	3003199

34	88329	3003199

33	90297	2979821

33	90072	2972407

34	89561	3045101

34	89561	3045101

34	89329	3037209

34	88328	3003181

34	88116	2995949

34	86487	2940580

35	85598	2995949

35	85598	2995949

35	85598	2995949

35	85598	2995949

34	86850	2952928

34	85324	2901040

34	84938	2887921

35	82886	2901040

34	83724	2846647

34	83497	2838925

34	83379	2834896

35	82977	2904205

35	81853	2864878

35	80876	2830671

36	81393	2930158

36	81393	2930158

36	81393	2930158

36	81393	2930158

36	81393	2930158

36	80601	2901638

37	79193	2930158

37	79193	2930158

37	79193	2930158

37	79193	2930158

36	80902	2912480

36	79734	2870428

37	78715	2912480

37	78715	2912480

36	79970	2878923

36	79573	2864657

37	79573	2944203

37	79573	2944203

37	79376	2936913

37	78905	2919496

38	77287	2936913

37	78978	2922209

38	77287	2936913

38	77287	2936913

37	78164	2892076

38	77287	2936913

38	77287	2936913

37	77902	2882398

38	79005	3002193

38	78491	2982675

38	78395	2979020

38	78144	2969485

38	77862	2958760

39	77814	3034765

39	77731	3031534

40	77501	3100045

40	76713	3068520

41	75610	3100045

40	76062	3042498

40	75549	3021993

40	74435	2977429

40	73049	2921998

41	74212	3042709

41	74212	3042709

41	73350	3007385

41	72273	2963216

42	73158	3072665

42	73158	3072665

42	73158	3072665

42	72815	3058243

43	71457	3072665

43	71457	3072665

43	70626	3036920

44	71316	3137945

44	71316	3137945

44	70543	3103898

44	69616	3063136

45	68975	3103898

44	69893	3075308

45	70426	3169178

45	70426	3169178

45	69665	3134932

46	70314	3234458

46	69282	3186979

47	68818	3234458

46	69915	3216102

46	69009	3174449

47	69816	3281382

47	68975	3241850

47	68720	3229877

47	68219	3206310

48	67289	3229877

47	67748	3184159

48	68649	3295157

48	68352	3280926

49	68580	3360437

49	68580	3360437

49	68580	3360437

49	68510	3357019

49	67287	3297105

49	66304	3248926

49	65981	3233108

50	66284	3314206

50	65739	3286978

50	65375	3268777

50	64419	3220975

51	65373	3334057

51	65244	3327446

51	64816	3305621

51	63771	3252334

51	63665	3246945

51	63004	3213226

51	62838	3204745

52	61792	3213226

51	61914	3157649

51	61327	3127709

52	61979	3222929

52	61174	3181062

52	59937	3116734

53	60020	3181062

53	60020	3181062

53	60020	3181062

53	60020	3181062

53	59002	3127145

54	60117	3246342

54	59798	3229120

54	59266	3200376

54	58160	3140646

54	57238	3090892

55	57102	3140646

54	57507	3105395

54	56718	3062804

54	55920	3019727

54	55543	2999333

55	56091	3085007

55	56091	3085007

55	55360	3044842

55	54705	3008777

56	55537	3110122

56	55286	3096043

56	54661	3061018

57	55461	3161323

57	55461	3161323

57	55103	3140922

58	55631	3226603

58	55328	3209049

59	55794	3291883

59	55794	3291883

59	55462	3272309

59	55423	3269958

60	54538	3272309

60	54538	3272309

60	54538	3272309

60	54080	3244853

60	53993	3239639

61	53194	3244853

61	53194	3244853

61	53194	3244853

61	53194	3244853

61	52952	3230102

61	52059	3175639

61	51453	3138633

61	51263	3127049

62	50623	3138633

62	50623	3138633

62	50088	3105515

62	49510	3069626

63	49293	3105515

62	49709	3081962

62	48874	3030231

63	48920	3081962

62	48876	3030313

62	48297	2994457

63	48100	3030313

62	48628	3014991

63	49136	3095593

63	48321	3044271

63	47516	2993520

64	47566	3044271

64	47566	3044271

64	47566	3044271

64	47469	3038043

65	46834	3044271

65	46295	3009214

65	45772	2975241

65	45641	2966672

65	45490	2956855

65	44842	2914762

66	44800	2956855

66	44800	2956855

66	44800	2956855

66	44800	2956855

66	44634	2945851

67	45106	3022135

67	44960	3012375

68	44443	3022135

68	44443	3022135

68	44443	3022135

68	44443	3022135

68	44443	3022135

68	44230	3007667

68	43941	2988011

68	43930	2987288

68	43298	2944269

69	43294	2987288

69	43294	2987288

69	43294	2987288

68	43644	2967792

68	43322	2945933

68	42834	2912721

68	42456	2887048

69	42213	2912721

68	42262	2873834

68	41976	2854426

69	42595	2939114

69	42595	2939114

69	42595	2939114

69	42125	2906642

69	41826	2886031

69	41699	2877269

70	41229	2886031

69	41492	2862998

70	42161	2951311

70	41628	2913976

70	41393	2897553

71	41041	2913976

71	41041	2913976

71	41041	2913976

71	41041	2913976

71	41041	2913976

70	41071	2874997

70	40723	2850679

70	39802	2786180

71	41069	2915959

71	40986	2910040

71	40658	2886730

71	40045	2843255

72	41000	2952010

72	41000	2952010

72	41000	2952010

72	41000	2952010

72	40441	2911822

73	41332	3017290

73	41177	3005948

74	40774	3017290

74	40774	3017290

74	40488	2996148

74	40152	2971299

74	40014	2961046

74	39732	2940210

74	39420	2917080

74	38956	2882797

74	38620	2857939

74	38604	2856765

74	37726	2791794

75	38960	2922045

75	38308	2873131

76	38447	2922045

75	38526	2889474

75	38380	2878537

76	38878	2954754

76	38878	2954754

76	38878	2954754

76	38878	2954754

76	38322	2912514

76	37888	2879541

77	38672	2977794

77	38505	2964892

78	38176	2977794

78	38176	2977794

78	38029	2966283

78	37661	2937620

78	36978	2884284

78	36912	2879151

79	36509	2884284

79	36509	2884284

79	36509	2884284

79	36509	2884284

79	36049	2847901

80	36053	2884284

80	36053	2884284

80	36053	2884284

80	36053	2884284

80	36053	2884284

80	36053	2884284

79	36341	2871002

79	35654	2816699

80	35887	2871002

80	35887	2871002

80	35887	2871002

80	35887	2871002

79	35922	2837876

79	35325	2790704

80	35473	2837876

79	35775	2826233

79	35262	2785726

79	34688	2740354

79	34101	2694006

79	33537	2649447

79	33111	2615844

79	32955	2603495

80	32698	2615844

80	32078	2566290

81	33100	2681124

80	33348	2667901

80	33207	2656607

80	33110	2648854

80	32379	2590355

80	32343	2587514

80	31798	2543852

80	30996	2479704

81	32211	2609132

81	31728	2570036

81	31291	2534638

81	30800	2494812

82	31706	2599918

82	31322	2568426

82	30654	2513658

82	30576	2507248

83	30285	2513658

83	30093	2497786

83	30047	2493930

84	29735	2497786

84	29735	2497786

83	29712	2466151

83	29017	2408427

83	28637	2376903

83	28612	2374842

83	28003	2324283

84	28271	2374842

83	28496	2365207

83	28166	2337808

83	27528	2284895

84	28608	2403088

84	27948	2347708

84	27882	2342148

84	27544	2313727

85	27554	2342148

84	27829	2337645

84	27467	2307295

85	28269	2402925

85	28269	2402925

85	28187	2395971

85	27674	2352370

85	27417	2330454

86	28112	2417650

86	28028	2410486

87	28539	2482930

87	28539	2482930

87	28522	2481483

87	27936	2430472

87	27222	2368341

88	28360	2495752

88	28360	2495752

88	28360	2495752

88	28360	2495752

88	28360	2495752

88	28333	2493362

89	28042	2495752

88	27809	2447264

88	27374	2408990

89	27497	2447264

88	27232	2396482

89	27497	2447264

89	27079	2410088

89	26669	2373607

90	26778	2410088

89	26570	2364805

90	27504	2475368

90	27334	2460143

91	27201	2475368

91	27201	2475368

91	27201	2475368

90	27155	2443969

90	26668	2400144

91	26856	2443969

91	26856	2443969

91	26856	2443969

91	26856	2443969

90	27011	2431061

91	26856	2443969

91	26856	2443969

91	26856	2443969

91	26766	2435795

92	27274	2509249

92	27274	2509249

92	27274	2509249

92	27012	2485158

92	26629	2449876

92	26432	2431816

92	26043	2395982

92	25458	2342210

92	24835	2284862

92	24768	2278703

93	24568	2284862

93	24107	2241984

94	24307	2284862

94	24307	2284862

94	24307	2284862

94	24307	2284862

93	24541	2282377

94	25001	2350142

94	25001	2350142

94	24786	2329890

95	24738	2350142

94	24812	2332419

94	24587	2311180

94	23912	2247797

95	25015	2376460

95	25015	2376460

95	24514	2328860

95	23947	2274990

95	23693	2250880

95	23563	2238511

95	23397	2222784

95	23076	2192226

95	22824	2168362

96	22835	2192226

96	22835	2192226

96	22835	2192226

96	22835	2192226

96	22347	2145383

96	21994	2111427

97	22790	2210663

97	22725	2204405

97	22374	2170366

97	21732	2108059

98	22146	2170366

98	22146	2170366

97	22183	2151847

97	21786	2113243

98	22623	2217127

98	22623	2217127

98	22623	2217127

98	22211	2176705

98	22176	2173290

99	21986	2176705

99	21716	2149915

99	21190	2097826

100	21499	2149915

100	21499	2149915

100	21057	2105707

100	20533	2053325

100	20265	2026544

100	20203	2020331

101	20064	2026544

101	20064	2026544

101	20064	2026544

100	20250	2025054

101	20711	2091824

101	20711	2091824

101	20642	2084862

101	20142	2034407

101	20009	2020910

102	20585	2099687

102	20128	2053066

103	20385	2099687

103	20385	2099687

103	20385	2099687

102	20482	2089186

102	20030	2043125

102	19671	2006484

102	19210	1959458

102	18864	1924222

103	19657	2024738

103	19657	2024738

103	19657	2024738

103	19657	2024738

103	19657	2024738

103	19657	2024738

103	19657	2024738

103	19657	2024738

103	19657	2024738

103	19274	1985316

104	20096	2090018

104	20096	2090018

104	20096	2090018

104	20031	2083282

104	19530	2031147

105	20462	2148562

105	20462	2148562

105	20370	2138908

105	19929	2092643

105	19827	2081884

106	19741	2092643

106	19741	2092643

106	19175	2032598

107	20167	2157923

107	20040	2144340

108	19980	2157923

108	19583	2115034

109	20396	2223203

109	20396	2223203

109	20396	2223203

109	20357	2218992

109	20220	2204057

109	19901	2169244

109	19742	2151973

110	19720	2169244

110	19720	2169244

110	19720	2169244

109	19699	2147275

109	19547	2130709

110	20114	2212555

110	19965	2196200

111	20521	2277835

111	20521	2277835

111	20521	2277835

111	20361	2260147

112	20337	2277835

111	20073	2228161

111	19879	2206656

112	20477	2293441

112	20291	2272662

112	19796	2217204

113	20689	2337942

113	20689	2337942

113	20315	2295656

114	20508	2337942

114	19971	2276753

114	19454	2217811

114	19283	2198342

115	19285	2217811

115	19099	2196412

116	19681	2283091

116	19681	2283091

116	19681	2283091

116	19681	2283091

116	19251	2233216

117	20071	2348371

117	20071	2348371

117	19806	2317331

117	19758	2311793

118	20191	2382611

118	20191	2382611

118	19966	2355990

118	19485	2299319

119	19798	2355990

118	19516	2302902

119	19798	2355990

118	19572	2309508

119	20346	2421270

119	20019	2382349

119	19602	2332689

120	20396	2447629

120	20231	2427729

121	20767	2512909

121	20709	2505832

122	21132	2578189

122	21132	2578189

122	21132	2578189

122	21132	2578189

122	21132	2578189

122	21132	2578189

122	21057	2569015

123	21491	2643469

123	21152	2601716

123	21021	2585635

124	21508	2666996

124	21508	2666996

124	21508	2666996

124	21508	2666996

124	21496	2665533

125	21858	2732276

125	21712	2714106

126	22202	2797556

126	22127	2788127

126	21948	2765538

127	21953	2788127

126	22037	2776772

126	21599	2721578

126	21258	2678521

126	21182	2668976

127	21090	2678521

127	21090	2678521

126	21191	2670178

127	21604	2743801

127	21604	2743801

127	21604	2743801

127	21604	2743801

127	21364	2713348

128	21945	2809081

128	21945	2809081

128	21700	2777640

128	21217	2715892

129	21532	2777640

128	21634	2769270

129	22038	2842920

129	21752	2806013

130	21868	2842920

130	21868	2842920

130	21868	2842920

129	21607	2787310

130	21868	2842920

130	21868	2842920

130	21868	2842920

129	21988	2836475

130	21868	2842920

130	21695	2820406

131	22200	2908200

131	22200	2908200

131	22200	2908200

131	22200	2908200

131	21912	2870523

131	21648	2835938

131	21162	2772235

131	20789	2723407

132	21496	2837515

132	21496	2837515

132	21496	2837515

132	21142	2790809

133	21334	2837515

133	21334	2837515

133	21334	2837515

132	21475	2834727

132	21351	2818450

132	20982	2769626

133	21682	2883730

133	21682	2883730

133	21456	2853672

133	20976	2789869

134	21296	2853672

133	21167	2815270

133	21071	2802482

134	21496	2880550

134	21496	2880550

134	21496	2880550

134	21058	2821866

135	21337	2880550

134	21161	2835617

134	21069	2823251

135	21004	2835617

135	21004	2835617

135	21004	2835617

135	20740	2799936

136	20850	2835617

136	20850	2835617

136	20559	2796093

137	20697	2835617

136	20450	2781207

136	20008	2721170

137	20777	2846487

137	20628	2826127

138	21099	2911767

138	20676	2853321

139	20947	2911767

138	21087	2910054

139	21417	2977047

139	21417	2977047

139	21218	2949432

140	21730	3042327

140	21413	2997901

141	22039	3107607

141	21870	3083774

141	21723	3063048

141	21443	3023547

141	21420	3020241

142	21752	3088827

142	21752	3088827

142	21752	3088827

142	21571	3063119

143	21600	3088827

143	21600	3088827

143	21438	3065654

143	21147	3024131

144	21289	3065654

144	21289	3065654

144	21289	3065654

144	20889	3008041

144	20732	2985531

145	21195	3073321

145	20783	3013598

145	20574	2983362

146	20641	3013598

146	20641	3013598

146	20641	3013598

146	20641	3013598

146	20641	3013598

145	20508	2973731

145	20125	2918180

145	19764	2865790

145	19566	2837112

145	19377	2809802

146	19879	2902392

146	19879	2902392

146	19879	2902392

146	19879	2902392

146	19783	2888371

146	19763	2885424

147	19648	2888371

147	19648	2888371

147	19648	2888371

147	19648	2888371

147	19539	2872322

148	19957	2953651

148	19957	2953651

148	19732	2920470

148	19592	2899711

148	19214	2843815

149	19461	2899711

149	19461	2899711

149	19461	2899711

149	19341	2881936

150	19331	2899711

149	19187	2858891

150	19331	2899711

149	19279	2872701

150	19331	2899711

149	19400	2890609

150	19766	2964991

150	19393	2909084

151	19635	2964991

151	19635	2964991

150	19342	2901382

151	19635	2964991

151	19635	2964991

151	19635	2964991

151	19635	2964991

150	19765	2964860

151	19635	2964991

151	19483	2942060

151	19410	2930960

151	19307	2915409

151	19241	2905507

151	19017	2871700

152	19115	2905507

151	19003	2869573

151	18747	2830808

152	18878	2869573

151	18759	2832702

152	18878	2869573

152	18878	2869573

152	18878	2869573

152	18878	2869573

151	18820	2841862

151	18532	2798448

151	18235	2753486

151	18043	2724609

152	18544	2818766

152	18369	2792230

152	18358	2790562

153	18676	2857510

153	18676	2857510

153	18676	2857510

153	18676	2857510

153	18676	2857510

153	18414	2817393

154	18979	2922790

154	18849	2902827

154	18682	2877047

155	19149	2968107

155	19149	2968107

155	18925	2933420

156	19026	2968107

155	19020	2948184

156	19444	3033387

156	19204	2995935

156	19006	2965076

156	18603	2902123

157	19301	3030356

157	19301	3030356

157	19208	3015680

157	19016	2985565

158	19499	3080960

158	19216	3036278

159	19787	3146240

159	19770	3143534

159	19593	3115386

159	19508	3101820

160	19879	3180666

160	19671	3147384

161	20161	3245946

161	20161	3245946

161	20161	3245946

161	20124	3239975

161	19751	3179987

161	19423	3127172

162	19629	3179987

161	19609	3157168

161	19530	3144415

162	19891	3222448

162	19891	3222448

162	19891	3222448

162	19891	3222448

162	19891	3222448

162	19891	3222448

162	19766	3202246

163	20170	3287728

163	20056	3269198

163	19921	3247161

164	19934	3269198

164	19934	3269198

163	19789	3225668

164	19934	3269198

163	19972	3255489

164	20332	3334478

164	20332	3334478

164	20332	3334478

164	20327	3333789

165	20604	3399758

165	20604	3399758

165	20389	3364242

166	20873	3465038

166	20873	3465038

166	20873	3465038

166	20873	3465038

166	20688	3434222

166	20546	3410724

166	20541	3409878

167	20423	3410724

167	20056	3349498

167	19846	3314384

167	19542	3263589

167	19261	3216659

167	19101	3189960

167	18865	3150463

167	18566	3100561

168	19141	3215743

168	18945	3182908

169	19028	3215743

169	19028	3215743

168	18839	3165075

168	18500	3108100

169	19114	3230355

169	19114	3230355

169	18754	3169563

169	18643	3150674

170	19028	3234843

170	19028	3234843

170	19028	3234843

170	18833	3201640

171	19298	3300123

171	19298	3300123

171	19058	3258976

171	18791	3213347

171	18425	3150767

172	18682	3213347

172	18423	3168788

172	18415	3167502

172	18200	3130560

173	18309	3167502

172	18368	3159417

173	18686	3232782

173	18686	3232782

173	18506	3201651

174	18954	3298062

174	18945	3296585

174	18648	3244771

174	18633	3242269

174	18553	3228390

174	18205	3167840

174	18046	3140012

175	18474	3233120

175	18401	3220286

174	18500	3219069

174	18144	3157168

175	18767	3284349

175	18767	3284349

175	18663	3266110

176	18661	3284349

175	18427	3224796

176	19031	3349629

176	19031	3349479

177	19293	3414909

177	19182	3395387

177	19124	3385001

178	19441	3460667

178	19281	3432162

179	19333	3460667

178	19431	3458747

178	19145	3407824

179	19687	3524027

179	19687	3524027

179	19687	3524027

179	19687	3524027

179	19687	3524027

179	19550	3499497

180	19940	3589307

180	19581	3524709

180	19479	3506325

181	19834	3589989

181	19834	3589989

181	19603	3548297

182	20083	3655269

182	19947	3630520

183	20330	3720549

183	20330	3720549

183	20330	3720549

183	20327	3719957

184	20220	3720549

184	20105	3699365

185	20463	3785829

185	20369	3768447

185	20274	3750843

186	20611	3833727

186	20611	3833727

186	20611	3833727

186	20611	3833727

186	20611	3833727

